pl_name,pl_orbper,pl_tranmid,pl_trandur,pl_rade,pl_radj,pl_radjerr1,pl_radjerr2,pl_ratror,st_rad,st_raderr1,st_raderr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,disposition
1271,1.2090381055932848,2457195.751347118,1.9731956866591254,26.816348011814263,2.395057229091834,0.7948871979817826,-0.7429295401427504,0.40379771727540653,0.9280006624661803,0.16982710238814125,-0.179014224464686,209.90354587578298,10.589758524612524,-9.57505081616062,5.014990220899842,0.20806260563467419,-0.20806260563467419,FALSE POSITIVE
1272,3.8907909273055297,2458375.572412063,1.9049587800939114,6.0101966625699275,0.5351005259824296,0.1974711239811216,-0.1974711239811216,0.135127242762861,0.6836220096246135,0.051405319119386714,-0.05131187851194644,368.1594294841852,7.311565471919986,-7.028851833444879,5.548517230874053,0.07399829192358606,-0.07399829192358606,FALSE POSITIVE
1273,1.2735850661504,2457062.990937939,2.0531944765578385,47.80524052572298,4.272193978168268,2.1249511160604637,-2.162344696265075,0.2464730904987997,1.7681598027314092,0.6427243467619476,-0.6576817788437921,262.22598486763917,12.75166610152244,-11.41214292275695,4.040925048529535,0.17487888225010148,-0.17487888225010148,FALSE POSITIVE
1274,1.643983078513942,2456893.606352266,2.2963279442773032,95.90397377123635,8.524913885755122,5.337528353310376,-5.337528353310376,0.45549609334272884,2.0053566327017935,0.7498731413332802,-0.7498731413332802,167.74606688250338,3.9074534987604093,-3.733648407635249,5.952477024886945,0.13625964549207126,-0.13625964549207126,FALSE POSITIVE
1275,4.275979966565377,2456991.972611108,11.30692778848664,22.829791423660907,2.037487570007695,0.6644783673996191,-0.6644783673996191,0.06485339841737514,1.259981748377872,0.5342901122286277,-0.5342901122286277,474.0720724795624,8.014723917304687,-7.75649271588717,2.0875427871001295,0.03472628980000013,-0.03472628980000013,FALSE POSITIVE
1276,2.3340644151936267,2456809.85076986,2.322658242750732,3.5938866051045077,0.32074561691642056,0.0671879894343292,-0.0671879894343292,0.029736889298357667,1.2800540819477773,0.21796904095970454,-0.21796904095970454,452.6188001121814,3.216321537347654,-3.190517732855117,4.561184566291333,0.056201450622269486,-0.056201450622269486,FALSE POSITIVE
1277,24.004043129096953,2456795.574675051,7.4004967805830635,2.748384690039031,0.24523894060240856,0.050352379854725446,-0.05116855307517819,0.07583092596683458,0.45243901182006485,0.06177133090371777,-0.06170271608905171,987.1146419675666,33.772983638208544,-32.50337474699902,1.0074532912452865,0.03487461096481881,-0.03487461096481881,FALSE POSITIVE
1278,18.181962948228858,2457070.6491438267,2.3099312565911405,154.539100175631,13.801547690075633,6.19558488304019,-6.19558488304019,0.4452362327487468,3.1567774444472785,2.269713257311582,-2.269713257311582,347.28687773968534,4.338365902695559,-4.230435632753848,3.3604408204737375,0.0398591513861506,-0.0398591513861506,FALSE POSITIVE
1279,1.4515833695073652,2456861.375017468,2.8621686560330355,11.777811808226806,1.05074599191949,0.02230354,-0.02408779,0.3026101900105752,0.6167860622384931,0.040150000000000005,-0.04,195.54607159703548,3.459836375270128,-3.321507322123719,5.660994944519654,0.11439076330725993,-0.11439076330725993,FALSE POSITIVE
1280,15.704435995767561,2457069.61204574,1.437589685503345,135.40518306376623,12.103201231705212,4.236295735177637,-4.236295735177637,0.42849847575044475,2.7750426851403303,1.446339941491131,-1.446339941491131,437.0238831643437,8.336941153507436,-8.020207769673423,2.2753560872421623,0.041131847655377266,-0.041131847655377266,FALSE POSITIVE
1281,1.7093403176589843,2456893.6880180333,2.2994073885855206,95.05935227824858,8.449868124722762,5.293204747935117,-5.293204747935117,0.4515393079701735,2.0013618013160404,0.7552946982139449,-0.7552946982139449,168.17657654484137,3.889571872557515,-3.717183995423967,5.940832757202706,0.13538601676747125,-0.13538601676747125,FALSE POSITIVE
1282,1.5516463515821357,2456790.4267878802,3.712430080614904,43.096104212436295,3.840019241071295,0.8319424991502036,-0.8334630254620778,0.28175044848364594,1.9518245173322393,0.14211429102056672,-0.14198646199056464,257.8878856070718,2.3708761573076256,-2.31885299377633,4.951879110670593,0.06118827962013734,-0.06118827962013734,FALSE POSITIVE
1283,48.78883048168624,2456830.774914521,12.33194530002039,6.393408065582525,0.5713591000079681,0.0959004694680269,-0.12595941184201218,0.05697629677606616,0.8955041973574128,0.04368692348659173,-0.04637602631533811,832.930084352371,30.305698416360563,-30.305698416360563,1.1726871902634775,0.04299114922874311,-0.04299114922874311,FALSE POSITIVE
1284,11.539760700725092,2457414.65494811,8.320299828321303,19.85267783478248,1.779900194401207,0.6627420643019314,-0.6587163724941506,0.0662541490221156,3.1761856808848297,0.06971526517848292,-0.06961462288328839,569.996596871335,15.42649423182371,-14.596431964562017,1.7265404742260866,0.04579009987111408,-0.04579009987111408,FALSE POSITIVE
1285,4.374956607654232,2457223.3012756207,1.6583324149060241,15.833802269172688,1.41158948831899,0.572635795327596,-0.572635795327596,0.2252503004170912,0.6412675850939757,0.040150000000000005,-0.04,206.69090100821902,1.197885331090637,-1.1850382472752496,4.906370592423544,0.030780426691406293,-0.030780426691406293,FALSE POSITIVE
1286,6.388299075392801,2456862.5804545917,3.573465870528293,143.19789989686964,12.769753306241755,4.2838276598012905,-4.2838276598012905,0.24563915797366484,4.540402535143136,1.124001969423303,-1.124001969423303,982.714940626951,56.820531787355975,-56.20092939894085,1.0006930684826105,0.05981519776067475,-0.05981519776067475,FALSE POSITIVE
1287,0.9965186351262056,2457017.468995,0.4524766646086631,30.56729265963591,2.74417288173258,2.0813909605775267,-2.0813909605775267,0.2141146554136849,1.5514680564130572,0.1468834576346516,-0.1468834576346516,564.2849487641078,22.05528477059724,-19.366587169530575,1.750085261930044,0.06404839319020092,-0.06404839319020092,FALSE POSITIVE
1288,14.084416064087991,2456783.2023003097,5.430484283903715,2.4760232949679772,0.22095727511753208,0.06093893622001486,-0.06138972536591457,0.08427822487411349,0.3439040197992691,0.06993193360565873,-0.0698940362415646,1046.698714322953,35.54445901269136,-33.79565789255984,0.9433852902384147,0.03219869097569628,-0.03219869097569628,FALSE POSITIVE
1289,4.664635748952984,2457221.848584731,2.050344025269359,5.567202400013055,0.4949414910649963,0.20228696291811168,-0.202541069909013,0.19874828032827124,0.25731828133795737,0.04157223682807457,-0.04152464194540779,123.12283109515596,1.639119108650242,-1.5922609389474225,8.120513923320585,0.10287397190256255,-0.10287397190256255,FALSE POSITIVE
1290,5.778351514386799,2457223.5303962845,3.7733861972288185,46.916814569063575,4.210961454109256,1.6320928728052015,-1.6302671585622999,0.25713200217774373,2.252189826156374,0.06091707164156505,-0.06087142878549251,503.8202107435954,13.338725662796204,-12.665154238506052,1.9712950310970976,0.04990291109818486,-0.04990291109818486,FALSE POSITIVE
1291,48.46041386327471,2456825.8614760065,12.156555974104855,6.276519453657649,0.5579019378922433,0.08951250777725143,-0.1448716555121415,0.0675265024917941,0.7840027906692021,0.039606063064344124,-0.039268246274902406,825.8856404167583,28.61266551517857,-28.566955299150806,1.1825613156258818,0.041511122472525544,-0.041511122472525544,FALSE POSITIVE
1292,15.125558182163768,2456855.406420951,4.372249267074937,78.51067810142362,6.991287054322134,1.6532602519400763,-3.4586845349213715,0.3126301259700381,2.2759204234614305,0.0928909461252442,-0.12803231841183582,524.4901443436528,32.528078028604114,-28.0577452810995,1.8936241595229626,0.10012473263411346,-0.10012473263411346,FALSE POSITIVE
1293,8.015525994417187,2456901.6209600074,2.6027849692476175,9.952277700752006,0.8878990547018405,0.8090272710767361,-0.8090948549471387,0.06417782596451621,1.5439405194362337,1.252279367170094,-1.2522736854659828,209.71556472346137,2.1642106915269466,-2.1285668654431618,4.817301417493635,0.051091385454012,-0.051091385454012,FALSE POSITIVE
1294,9.49816432140325,2456911.771907807,2.5727015487084435,11.491732548642556,1.0293210574593548,0.868461903614158,-0.868461903614158,0.11705406339136543,1.4631639249319328,1.171921433736289,-1.171921433736289,211.43,2.093,-2.063,4.77093,0.0476123,-0.0476123,FALSE POSITIVE
1295,17.529407493026728,2456999.5111645046,2.2702776134675884,23.719977125220503,2.1498384980253444,1.0525159689356305,-1.057791972387227,0.5854916348823309,0.4913968925027896,0.1500488131160672,-0.15215921449670586,216.8370593773343,3.596872023843103,-3.382106382968189,4.667930805417241,0.06556882953128132,-0.06556882953128132,FALSE POSITIVE
1296,7.971484791019405,2456895.5686369427,3.7733507614131376,192.36445780092893,17.15415150899663,5.751187769040546,-5.751187769040546,0.2982498863052784,6.0497897240043335,1.4878949759059683,-1.4878949759059683,934.790231673184,63.47464855237632,-63.45470083661573,1.0482190327053305,0.0705918122688547,-0.0705918122688547,FALSE POSITIVE
1297,2.18639761925025,2456887.0020916453,3.187867059008727,58.79972134111006,5.267668728863159,1.3968544839655521,-1.3968544839655521,0.28615170262392353,1.8650786379008613,0.23537925655980876,-0.23537925655980876,806.4410533306041,37.95400588332031,-34.70458383597379,1.2152591283586134,0.05509381518122631,-0.05509381518122631,FALSE POSITIVE
1298,1.015430163225882,2457055.4141869266,1.441658014379577,52.26008485155227,4.69439122397895,2.0351339807889373,-2.0351339807889373,0.31062840393478,1.4709146987911021,0.09458968348113314,-0.09458968348113314,475.52707810011543,10.807409367347965,-10.342287081868584,2.0749590953479338,0.04644179457307538,-0.04644179457307538,FALSE POSITIVE
1299,13.535709553688312,2456901.30740191,3.4658844735970202,45.194498611571284,4.022665665245852,3.3160790204436164,-3.3160790204436164,0.37678419591127665,1.1370902726576702,0.22612553143105318,-0.22612553143105318,550.2291593363082,27.334802214640508,-23.06371874980837,3.334396054557489,0.09946961091394772,-0.09946961091394772,FALSE POSITIVE
1300,3.090689324151022,2456902.5462491075,2.2844790823166674,91.80155639723266,8.164293292223146,5.088660365556152,-5.088660365556152,0.4849578048888672,1.8638779114724486,0.673908231666748,-0.673908231666748,170.3993760304994,3.7972457925558105,-3.632175248358568,5.880711290755638,0.13087531317686885,-0.13087531317686885,FALSE POSITIVE
1301,0.9132384569810379,2457065.4792131395,0.0,37.289880207056186,3.357515597473448,2.0143405290402128,-2.0143405290402128,0.2128834539393022,1.6542637883839149,0.10427913651517445,-0.10427913651517445,528.3962504680765,10.174043074504402,-9.79330763029488,1.879381161693301,0.036871349342327914,-0.036871349342327914,FALSE POSITIVE
1302,13.250291161619737,2457099.954692359,2.1106906879154947,20.27677125154348,1.8344348849522167,1.0391801618191816,-0.9918758432341007,0.6106390181791062,0.32296896080852516,0.09964076410807483,-0.09959008090959082,195.51784089194845,3.2847309403541467,-3.1455931196185674,5.209407244484711,0.09899009482483924,-0.09899009482483924,FALSE POSITIVE
1303,2.7010605273970283,2457135.6217801096,1.937596373489727,28.400002303543562,2.5349310815149546,0.6271889453998699,-0.6543778907997398,0.2168682007480494,1.2246544861573474,0.19232652740307216,-0.2031336723992198,239.9558393870065,9.422301149952535,-8.44881248279714,4.193511612301073,0.1300733964454768,-0.1300733964454768,FALSE POSITIVE
1304,2.3355480874045984,2456895.6842121338,2.4715185306071934,4.546216562789941,0.40558857295955975,0.13310723207747743,-0.13464970349916583,0.28628923693858455,0.32055053714512427,0.21086864474478695,-0.21073897081274096,172.3013232515288,3.718246614977815,-3.55943717581202,5.829268118858666,0.12701571170836587,-0.12701571170836587,FALSE POSITIVE
1305,12.996858731384444,2458302.7423199196,9.544376197984198,16.02461969152333,1.429666211072218,0.12849395006563863,-0.12409049055191643,0.040888475808619415,3.2204855712622256,0.04809278891923201,-0.047982702431388954,624.768902087055,17.946028194216147,-16.96252858695885,1.602061147242832,0.04707529182612276,-0.04707529182612276,FALSE POSITIVE
1306,1.3618987417230155,2456974.808937169,2.3284001192938257,20.243542786070424,1.8074933852729698,0.3228067473058587,-0.34767379040884583,0.2678843057446575,0.8716213098767486,0.1741253016363109,-0.18362190634587552,212.36829483334125,9.895967417703906,-8.95002643781693,4.9417699153030545,0.17695784982940554,-0.17695784982940554,FALSE POSITIVE
1307,27.4968903135543,2457141.2279418935,4.019783956279339,180.5161429204128,16.114237970370596,5.222807939883869,-5.222016904708179,0.43998679800426416,3.8974330908548835,2.3493275146565074,-2.349307738777115,424.9129901856775,7.439273406639641,-7.158267436819736,2.3580768134902663,0.03743293590491818,-0.03743293590491818,FALSE POSITIVE
1308,12.932189916711625,2457518.4225175446,9.795867647448347,18.70376757790975,1.6692447526941245,0.3049077087880977,-0.2660394474658828,0.17428623247759112,2.9949192272261467,0.040150000000000005,-0.04,470.95409209615747,15.234307604599294,-14.32432832740373,2.7904597850489488,0.08992534660248208,-0.08992534660248208,FALSE POSITIVE
1309,1.404413721993413,2456893.527906286,2.3109949152245286,83.99914150396117,7.466777590768237,4.638135625333409,-4.638416360405483,0.4468237208258179,1.7210527465652006,0.6214585459042125,-0.6214349448052571,166.168,3.973,-3.794,5.99516,0.139462,-0.139462,FALSE POSITIVE
1310,8.80017765492007,2456877.5144154206,4.268572655908462,81.9899973667482,7.331079757740834,1.9877199262689496,-2.835839957867971,0.18331561990738363,4.570524432608709,0.12219558830836201,-0.18872197946063596,905.4673129913798,56.608560945885436,-56.45826604719115,1.087862944994826,0.06481058496822815,-0.06481058496822815,FALSE POSITIVE
1311,3.756721927205655,2456867.6148858196,3.606282601348938,12.361427328722932,1.1028705211393788,0.040238634397188514,-0.04142692905528733,0.12419846552459074,1.0037859487593095,0.11024176320468816,-0.11014186453649996,476.52836074124997,19.286892777434193,-17.355488126251846,2.9795337622265157,0.0913810366915266,-0.0913810366915266,FALSE POSITIVE
1312,21.798063362597077,2456789.4414022597,5.3875552973596665,47.26816249925246,4.1849657388798445,1.071157588839299,-1.9090244370965284,0.2731259914680914,1.426701591766482,0.03166139384900635,-0.028580350469515264,776.7754717173913,21.794144254535087,-21.08079681386414,1.2608679655600181,0.03489061229483654,-0.03489061229483654,FALSE POSITIVE
1313,3.130301231347275,2456888.9722848246,1.9546400060325126,57.65656668062993,5.137692808266889,2.7230993855607126,-2.9048644742353917,0.46993301047340236,1.1727671847506842,0.1851063245356817,-0.18720361402038954,549.1465846883134,51.402245577993256,-43.1757721125552,1.814374124764692,0.1475998435134373,-0.1475998435134373,FALSE POSITIVE
1314,2.1316382281587,2456894.2156915297,2.319304846217942,89.60193246802174,7.964968999692473,5.006813122758799,-5.006813122758799,0.42597301696730905,1.9755496805919948,0.7903254334822929,-0.7903254334822929,170.95826275486937,3.774031903602262,-3.610801183582721,5.865594727312232,0.1297411702320727,-0.1297411702320727,FALSE POSITIVE
1315,3.4383121767433367,2457174.787078796,1.8000916459743777,23.13190098454095,2.0639579682031997,0.6150504630980206,-0.6301009261960412,0.22148082402275218,0.9770294471996205,0.1243874419596214,-0.1303027785881237,227.86785317153286,5.738514540987296,-5.194728147317367,4.405668005972796,0.0833998152544943,-0.0833998152544943,FALSE POSITIVE
1316,2.723355829511169,2456894.6641879817,3.3055973073590024,83.7341294107608,7.489580631398572,2.0704190830110267,-2.0704190830110267,0.28378443079570015,2.670407113290575,0.46220357092480757,-0.46220357092480757,832.8767595606784,43.805172035545546,-41.04771449235435,1.1801326374795604,0.05928579244857892,-0.05928579244857892,FALSE POSITIVE
1317,4.259812993380591,2457233.1478073364,2.01778406128867,6.761172973140972,0.6019137532465393,0.2852212644053479,-0.26865046299319684,0.24296771234388903,0.252367257344593,0.040150000000000005,-0.04,127.37259993433753,2.04407978948346,-1.96879548630612,7.89712778062305,0.11381329437369053,-0.11381329437369053,FALSE POSITIVE
1318,18.858379613601493,2457001.081330904,2.2539166007588065,21.7911025561985,1.9798839498561518,1.0806576440924538,-1.0806576440924538,0.6144177980808807,0.3623791077808296,0.12652417864341392,-0.12651837593664167,211.4860928321319,2.0573326957064846,-2.0280677052309715,4.76697603560538,0.046758029377458495,-0.046758029377458495,FALSE POSITIVE
